ticker,company_name,ipo_date,offer_price,first_day_close,offer_size_tl,oversubscription_ratio,sector,method,notes,ipo_year,ipo_month,ipo_close,price_d1,price_d5,price_d10,price_d30,price_d60,price_d90,price_d180,price_d365,benchmark_ipo,benchmark_d1,benchmark_d5,benchmark_d10,benchmark_d30,benchmark_d60,benchmark_d90,benchmark_d180,benchmark_d365,_cached_at,first_day_bhar,return_d1,benchmark_return_d1,excess_return_d1,bhar_d1,return_d5,benchmark_return_d5,excess_return_d5,bhar_d5,return_d10,benchmark_return_d10,excess_return_d10,bhar_d10,return_d30,benchmark_return_d30,excess_return_d30,bhar_d30,return_d60,benchmark_return_d60,excess_return_d60,bhar_d60,return_d90,benchmark_return_d90,excess_return_d90,bhar_d90,return_d180,benchmark_return_d180,excess_return_d180,bhar_d180,return_d365,benchmark_return_d365,excess_return_d365,bhar_d365,tavan_days,tavan_days_close_to_close,tavan_series_return,actual_compound_from_closes,first_free_day,first_free_close,hit_tavan_day1,ipo_close_yahoo,last_tavan_close_yahoo,total_tavan_days,underpricing,first_day_return
ONCSM.IS,Oncosem Onkolojik Sistemler San. ve Tic. A.S.,2023-01-04,17.5,19.25,,,,,subscription Dec 2022,2023,1,19.20231437683105,21.10758209228516,25.51663398742676,41.03808975219727,85.1884536743164,81.6971206665039,158.40663146972656,89.17854309082031,165.8000030517578,5523.470703125,5116.37255859375,5170.97265625,5207.67236328125,4997.57373046875,5392.27099609375,4984.07373046875,6015.26806640625,7547.759765625,2026-03-13T08:18:55.541133,0.1,0.099220733400394,-0.0737033228583845,0.1729240562587786,0.1866832306819787,0.328831175590708,-0.0638182160856882,0.3926493916763963,0.4194157570922523,1.1371428957393088,-0.0571738960550802,1.194316791794389,1.266741328859263,3.436363867529546,-0.0952113265231432,3.531575194052689,3.9032044692622048,3.254545523172834,-0.0237531280752555,3.2782986512480896,3.358063155464638,7.249351008483401,-0.0976554419580929,7.347006450441494,8.142129727456373,3.644155977282641,0.0890377427009809,3.55511823458166,3.26445824160733,7.634376033953867,0.366488603144889,7.267887430808978,5.318659382948664,19.0,18.0,5.080000015892656,4.527272741720596,2023-01-31,95.56269073486328,True,19.20231437683105,106.1364288330078,19.0,5.080000015892656,0.1
SDTTR.IS,Sdt Uzay ve Savunma Teknolojileri A.S.,2023-01-04,32.0,35.2,,,,,subscription Dec 2022,2023,1,34.64299011230469,38.10728454589844,46.07910537719727,74.15762329101562,99.4017333984375,89.7568130493164,114.16437530517578,120.77628326416016,265.80633544921875,5523.470703125,5116.37255859375,5170.97265625,5207.67236328125,4997.57373046875,5392.27099609375,4984.07373046875,6015.26806640625,7547.759765625,2026-03-13T08:18:56.177932,0.1,0.09999986786254,-0.0737033228583845,0.1737031907209245,0.1875243591037607,0.3301134003681352,-0.0638182160856882,0.3939316164538234,0.4207853893575437,1.1406242085516722,-0.0571738960550802,1.1977981046067523,1.2704337518817028,1.8693173734772808,-0.0952113265231432,1.964528700000424,2.171256954898954,1.5909083701593092,-0.0237531280752555,1.6146614982345646,1.6539479353732909,2.295453854736005,-0.0976554419580929,2.3931092966940977,2.6521014343868368,2.4863123209812703,0.0890377427009809,2.3972745782802893,2.2012777742070537,6.672730748342886,0.366488603144889,6.306242145197997,4.614924801190855,13.0,12.0,2.443749572617856,2.130681429652596,2023-01-23,108.75140380859376,True,34.64298629760742,108.4561538696289,13.0,2.443749572617856,0.1
TNZTP.IS,Tapdi Oksijen Ozel Saglik ve Egitim Hizmetleri San. Tic. A.S.,2023-01-11,10.21,11.231000000000002,,,,,,2023,1,3.5535521507263184,3.907958030700684,4.417416572570801,5.009147644042969,4.860424041748047,6.569166660308838,6.929901123046875,8.646400451660156,18.96000099182129,4728.875,4970.673828125,5207.67236328125,5404.37109375,4950.4736328125,5323.171875,5124.2724609375,6270.36669921875,7895.9580078125,2026-03-13T08:18:56.910598,0.0999020568070518,0.0997328489753353,0.0511324211625385,0.0486004278127967,0.0462362560932572,0.2430988445372655,0.1012497397967275,0.1418491047405379,0.1288073900173822,0.4096170343297587,0.14284498823716,0.2667720460925986,0.2334280229063217,0.3677649393029489,0.0468607507731755,0.3209041885297734,0.3065395166384492,0.8486197420702413,0.1256740503819617,0.7229456916882795,0.6422335945676023,0.950133508419303,0.0836134304538605,0.8665200779654425,0.7996579348435258,1.4331711158067284,0.3259742960468927,1.1071968197598356,0.8350062463961065,4.335506610743285,0.6697328662340409,3.665773744509244,2.19542527948026,3.0,2.0,0.3301869654614477,0.2092608776922251,2023-01-16,4.417416572570801,True,3.5535521507263184,4.297171592712402,3.0,0.3301869654614477,0.1
SOKE.IS,Soke Degirmencilik San. ve Tic. A.S.,2023-01-12,7.5,8.25,,,,,,2023,1,8.09129810333252,8.895524024963379,10.749167442321776,15.711831092834473,13.495305061340332,17.261436462402344,13.858187675476074,14.149999618530272,18.049999237060547,4970.673828125,4984.87353515625,5314.9716796875,5404.37109375,4950.4736328125,5323.171875,5146.07275390625,6362.8662109375,7986.45751953125,2026-03-13T08:18:57.707633,0.1,0.0993939305362667,0.0028566966013552,0.0965372339349115,0.0962622419155925,0.3284849112028851,0.0692658306434026,0.2592190805594825,0.2424271618251414,0.941818345113663,0.0872512018734885,0.8545671432401745,0.7859886857495615,0.6678788605974229,-0.0040638746397326,0.6719427352371555,0.6746845687459009,1.133333396194236,0.0709155456711925,1.0624178505230435,0.9920650184017796,0.7127273644470442,0.0352867502166025,0.6774406142304417,0.654350704371236,0.7487922750865386,0.280081218553351,0.4687110565331875,0.3661572795067556,1.230791525234547,0.6067152655123704,0.6240762597221765,0.3884174583498234,11.0,10.0,1.84000001885827,1.5818181989620634,2023-01-27,21.027568817138672,True,8.09129810333252,20.890260696411133,11.0,1.84000001885827,0.1
ASTOR.IS,Astor Enerji A.S.,2023-01-18,12.5,13.750000000000002,,,,,,2023,1,13.237703323364258,14.556660652160645,17.608552932739258,28.28536033630371,24.66545295715332,56.27227783203125,50.68837356567383,79.7469482421875,107.43213653564452,5384.171875,5422.37109375,5404.37109375,5096.27294921875,5026.77294921875,4975.4736328125,5018.67333984375,6600.46484375,8016.0576171875,2026-03-13T08:18:58.460888,0.1,0.0996364170262416,0.0070947249896251,0.0925416920366164,0.0918897594638574,0.330181867851695,0.0037515924860775,0.3264302753656174,0.3252102191510546,1.1367271682528697,-0.0534713475842094,1.190198515837079,1.2574352744625097,0.8632728317471305,-0.0663795536395743,0.9296523853867048,0.995749813546619,3.2509094257092093,-0.0759073543111028,3.3268167800203123,3.600090094365181,2.8290912197896105,-0.0678838907155522,2.8969751105051627,3.107955201771019,5.02422839477267,0.2259015865369267,4.798326808235743,3.914120726273493,7.115617483738976,0.4888190427961589,6.626798440942817,4.451043579142427,9.0,8.0,1.3504000435711694,1.1367273123374266,2023-01-31,26.16733169555664,True,13.237703323364258,28.285362243652344,9.0,1.3504000435711694,0.1
MACKO.IS,Mackolik Internet Hizmetleri Tic. A.S.,2023-01-26,38.0,41.8,,,,,,2023,1,8.893881797790527,9.783268928527832,11.83013916015625,17.29838752746582,12.106744766235352,14.553624153137209,11.340763092041016,18.048507690429688,17.26863670349121,5230.97216796875,5191.7724609375,4976.57373046875,4930.173828125,5197.37255859375,4997.7734375,4783.474609375,6604.96484375,8346.255859375,2026-03-13T08:18:59.207441,0.0999999999999999,0.0999998820490566,-0.0074937709038646,0.1074936529529212,0.1083052678176281,0.3301435109127677,-0.0486331085945704,0.3787766195073382,0.3981393749658255,0.9449760993858938,-0.0575033340237697,1.0024794334096634,1.063642418693655,0.3612441722851527,-0.0064232055335227,0.3676673778186754,0.370044248080595,0.6363635681275537,-0.0445803806597777,0.6809439487873314,0.71271715066681,0.2751196102986615,-0.0855476848708829,0.3606672951695444,0.3944079851978062,1.029317243109011,0.2626648798085247,0.7666523633004863,0.6071701015527924,0.9416310106326342,0.5955458357210017,0.3460851749116325,0.2169070716512773,8.0,7.0,1.1394737158146038,0.9449761052860032,2023-02-07,15.574931144714355,True,8.893882751464844,17.298389434814453,8.0,1.1394737158146038,0.1
BVSAN.IS,Bulbuloglu Vinc San. ve Tic. A.S.,2023-02-06,31.0,34.1,,,,,,2023,2,36.80188751220703,36.80188751220703,40.47226333618164,44.51556396484375,50.34497833251953,61.82716751098633,41.59103775024414,78.51068878173828,105.40060424804688,4930.173828125,4505.27587890625,4950.4736328125,5008.57373046875,5438.37109375,4924.57373046875,4561.87548828125,7470.060546875,8869.052734375,2026-03-13T08:18:59.978064,0.1,0.0,-0.0861831578421938,0.0861831578421938,0.0943111943950263,0.0997333580446699,0.0041174622630335,0.0956158957816364,0.0952238153155327,0.2096000225553138,0.0159020564136105,0.1936979661417033,0.1906659848937659,0.3679998971743043,0.1030789751724177,0.2649209220018866,0.240164963674045,0.6799999046374596,-0.0011358823951203,0.6811357870325799,0.681910357002149,0.1301332774425923,-0.0747029116382733,0.2048361890808656,0.2213734287692785,1.1333332089474113,0.5151718392282219,0.6181613697191894,0.4079810314017322,1.863999956879547,0.7989330688058112,1.0650668880737355,0.5920547609816083,2.0,1.0,0.2097066938491369,0.0997333580446699,2023-02-15,40.47226333618164,True,36.80188751220703,40.47226333618164,2.0,0.2097066938491369,0.1
GOKNR.IS,Goknur Gida Maddeleri Enerji Imalat Ithalat Ihracat Tic. ve San. A.S.,2023-03-09,11.0,12.1,,,,,,2023,3,11.749646186828612,12.924610137939451,15.63382625579834,22.87782096862793,16.964157104492188,11.895301818847656,12.448797225952148,27.69420623779297,24.12075996398925,5446.17138671875,5384.57177734375,5207.27197265625,4975.4736328125,5092.27294921875,4561.87548828125,5561.1708984375,8236.0556640625,9155.2509765625,2026-03-13T08:19:00.729851,0.0999999999999999,0.0999999431836491,-0.0113106263099282,0.1113105694935774,0.1125839646461805,0.3305784708073938,-0.0438655703426978,0.3744440411500916,0.3916227985685026,0.9471072238987106,-0.0864272753248478,1.0335344992235584,1.1313105911640062,0.4438015268501496,-0.0649811422319596,0.5087826690821092,0.544141612605131,0.0123965972849739,-0.1623701928650243,0.1747667901499983,0.2086444258087825,0.0595040078659805,0.0211156615451346,0.0383883463208458,0.0375945133020065,1.3570246965256074,0.5122652372173364,0.844759459308271,0.5586053547476115,1.0528924514364268,0.6810434939467493,0.3718489574896775,0.2212012710133106,8.0,7.0,1.1418179462885818,0.9471072238987106,2023-03-21,23.984813690185547,True,11.749646186828612,22.87782096862793,8.0,1.1418179462885818,0.1
AKFYE.IS,Akfen Yenilenebilir Enerji A.S.,2023-03-16,9.8,10.78,,,,,,2023,3,10.779999732971191,11.850000381469728,14.329999923706056,20.959999084472656,13.550000190734863,9.399999618530272,10.579999923706056,14.970000267028809,31.780000686645508,5229.572265625,5136.37255859375,4906.57421875,4997.7734375,5059.373046875,4501.17626953125,5360.771484375,8159.8564453125,8828.6533203125,2026-03-13T08:19:01.469953,0.0999999999999998,0.0992579475884294,-0.0178216692106675,0.1170796167990969,0.1192040316191922,0.3293135694500069,-0.0617637601067546,0.3910773295567615,0.4168218119577849,0.944341336147292,-0.0443246247209659,0.988665960868258,1.0345207027852856,0.2569573772150921,-0.0325455333830555,0.2895029105981477,0.2992418977716848,-0.1280148560876228,-0.1392840483114917,0.0112691922238689,0.013092812096443,-0.0185528584619,0.0250879444983289,-0.0436408029602289,-0.0425727404116399,0.388682804995095,0.5603296083981535,-0.1716468034030585,-0.1100067591355088,1.9480520847736869,0.6882170991966137,1.2598349855770732,0.7462517623927643,8.0,7.0,1.138775469762022,0.9443413361472924,2023-03-28,22.600000381469727,True,10.779999732971191,20.959999084472656,8.0,1.138775469762022,0.1
EKSUN.IS,Eksun Gida Tarim San. ve Tic. A.S.,2023-03-24,48.9,53.790000000000006,,,,,,2023,3,6.270833015441895,6.894999980926514,8.341666221618652,11.10083293914795,7.548333168029785,6.924166202545166,6.9008331298828125,10.126666069030762,7.227499961853027,5031.97314453125,4997.7734375,4943.173828125,4839.47412109375,5022.77294921875,4470.97607421875,5428.27099609375,7719.7587890625,9029.3525390625,2026-03-13T08:19:02.215024,0.1,0.0995349364187516,-0.0067964804359932,0.1063314168547449,0.1070590415360408,0.3302325546027682,-0.0176470171552399,0.3478795717580082,0.3541288903613815,0.7702325850189604,-0.0382551770266715,0.808487762045632,0.8406468563523044,0.2037209648928701,-0.001828347458988,0.2055493123518582,0.2059258162948209,0.1041860284741182,-0.1114864992716011,0.2156725277457194,0.2427341031609673,0.1004651396217288,0.078755955204808,0.0217091844169208,0.0201242777035695,0.6148837074905193,0.5341414922796908,0.0807422152108285,0.0526302271447256,0.1525581918790286,0.7943960112099571,-0.6418378193309284,-0.3576901728053545,7.0,6.0,0.9472558435208568,0.7702325850189604,2023-04-04,9.99250030517578,True,6.270833015441895,11.10083293914795,7.0,0.9472558435208568,0.1
KOPOL.IS,Koza Polyester San. ve Tic. A.S.,2023-04-13,24.5,26.950000000000003,,,,,,2023,4,4.489999771118164,4.936666011810303,5.96999979019165,6.873332977294922,6.183332920074463,7.7133331298828125,9.725000381469728,11.333333015441896,7.949999809265137,5135.57275390625,5092.873046875,5018.67333984375,5022.77294921875,4501.17626953125,5588.97021484375,6342.06640625,8442.7548828125,9679.748046875,2026-03-13T08:19:02.955149,0.0999999999999999,0.0994802368510818,-0.0083144975404684,0.1077947343915503,0.1086985078678703,0.3296214018970687,-0.0227626828913256,0.3523840847883943,0.3605921290756513,0.5308092043807,-0.0219644059373321,0.5527736103180322,0.5651876206487154,0.3771343508408689,-0.1235298407353807,0.5006641915762496,0.5712278807031144,0.7178916532465496,0.0882856660131305,0.629605987233419,0.578530074313983,1.1659244715390864,0.2349287431330924,0.930995728405994,0.753886192691571,1.5241277490353875,0.6439753241526414,0.8801524248827461,0.5353805570873793,0.7706013840809871,0.8848429397699278,-0.1142415556889406,-0.0606106499796134,5.0,4.0,0.6087601574815864,0.4625092340741694,2023-04-20,6.25,True,4.489999771118164,6.566666126251221,5.0,0.6087601574815864,0.1
CVKMD.IS,CVK Maden Isletmeleri San. ve Tic. A.S.,2023-04-13,105.0,115.5,,,,,,2023,4,3.46500301361084,3.810003042221069,4.608004093170166,5.019004821777344,3.891002893447876,4.788003921508789,5.400004863739014,12.36001205444336,13.680012702941896,5135.57275390625,5092.873046875,5018.67333984375,5022.77294921875,4501.17626953125,5588.97021484375,6342.06640625,8442.7548828125,9679.748046875,2026-03-13T08:19:03.584545,0.1,0.0995670212276982,-0.0083144975404684,0.1078815187681666,0.1087860198627528,0.3298701545336371,-0.0227626828913256,0.3526328374249627,0.3608466758804176,0.4484849802618487,-0.0219644059373321,0.4704493861991808,0.4810145858239969,0.122943581337064,-0.1235298407353807,0.2464734220724448,0.281211424561496,0.3818181117595234,0.0882856660131305,0.2935324457463928,0.2697200329962366,0.5584416066962465,0.2349287431330924,0.3235128635631541,0.261968850722821,2.567099943605282,0.6439753241526414,1.9231246194526408,1.1698013900810111,2.948052180389336,0.8848429397699278,2.0632092406194085,1.0946319171141403,5.0,4.0,0.6085716668423555,0.4623378789475958,2023-04-20,4.563004016876221,True,3.46500301361084,5.067005157470703,5.0,0.6085716668423555,0.1
EUPWR.IS,Europower Enerji ve Otomasyon Teknolojileri San. Tic. A.S.,2023-04-20,40.6,44.66,,,,,,2023,4,14.886666297912598,16.37333106994629,18.0,26.316665649414062,28.733333587646484,27.200000762939453,51.26666641235352,69.5,50.70000076293945,5012.2734375,5022.77294921875,4890.97412109375,4506.17626953125,4466.17626953125,5269.27197265625,6571.26513671875,8114.95703125,9693.4482421875,2026-03-13T08:19:04.328012,0.0999999999999998,0.0998655267930705,0.0020947603616747,0.0977707664313958,0.0975663882287025,0.2091357218455252,-0.0242004587177413,0.2333361805632665,0.2391230685112322,0.7678011398095337,-0.1009715799186683,0.868772719728202,0.9663462247941031,0.9301388915848448,-0.1089519905045584,1.0390908820894031,1.166144664503309,0.8271384753719795,0.0512738457629786,0.7758646296090008,0.7380233349626468,2.443797649950823,0.3110348464939967,2.132762803456826,1.6267781204750702,3.668607370459111,0.6190172249057393,3.049590145553372,1.8836057446707657,2.4057323344480817,0.933942424143236,1.4717899103048455,0.7610308827869421,7.0,6.0,0.9445812537904869,0.7678011398095332,2023-05-03,26.14999961853028,True,14.886666297912598,26.316665649414062,7.0,0.9445812537904869,0.1
GRTHO.IS,Grainturk Holding A.S.,2023-04-26,17.6,19.360000000000003,,,,,,2023,4,19.33029556274414,21.247352600097656,25.70050811767578,25.181304931640625,16.1651611328125,20.32876205444336,26.93860626220703,35.959228515625,74.06600952148438,4783.474609375,4789.57470703125,4506.17626953125,4561.87548828125,4580.67578125,5732.86962890625,6604.96484375,7750.35888671875,9716.748046875,2026-03-13T08:19:05.078668,0.0999999999999998,0.0991737053958097,0.001275244075571,0.0978984613202387,0.0977737758917864,0.3295455330341219,-0.0579700662151065,0.3875155992492285,0.4113622989582359,0.3026859754888233,-0.046325974148466,0.3490119496372894,0.3659656656011547,-0.1637395775795533,-0.0423957153922256,-0.1213438621873277,-0.1267160810971402,0.0516529345585172,0.1984739330842388,-0.1468209985257216,-0.1225066265295248,0.3935951560992485,0.3807881055342306,0.0128070505650179,0.0092751744555785,0.8602523897736101,0.6202362340397993,0.2400161557338107,0.1481365190404173,2.831602537119713,1.03131590326233,1.8002866338573829,0.8862662035806887,6.0,5.0,0.7681817701916092,0.6074379729014627,2023-05-05,27.97700881958008,True,19.330297470092773,31.072254180908203,6.0,0.7681817701916092,0.1
CWENE.IS,CW Enerji Muhendislik Tic. ve San. A.S.,2023-05-05,108.6,119.46,,,,,,2023,5,13.256797790527344,14.578036308288574,12.13541030883789,12.83488941192627,18.8082218170166,18.68608856201172,38.30481719970703,33.519493103027344,32.80891036987305,4400.7763671875,4561.87548828125,4494.47607421875,4501.17626953125,5372.671875,6003.8681640625,7221.4619140625,7528.56005859375,10267.044921875,2026-03-13T08:19:05.885123,0.1,0.0996649823462889,0.0366069774176476,0.0630580049286413,0.0608311600272351,-0.0845896195603693,0.0212916311153372,-0.1058812506757066,-0.1036738649861208,-0.0318258138403942,0.0228141341360443,-0.0546399479764386,-0.0534211897869325,0.4187605569767407,0.2208463749848825,0.1979141819918581,0.1621122739495448,0.4095476794074568,0.3642747695219792,0.0452729098854776,0.0331845980713552,1.889447195692897,0.6409518029378249,1.2484953927550726,0.7608361138455555,1.528475853118822,0.7107345228281143,0.8177413302907077,0.4780059789398838,1.4748744672953134,1.3330076480202022,0.1418668192751111,0.0608085530261761,2.0,1.0,0.2096314805809178,0.0996649823462889,2023-05-09,13.123563766479492,True,13.256797790527344,14.578036308288574,2.0,0.2096314805809178,0.1
BIGCH.IS,BigChefs Buyuk Sefler Gida Turizm A.S.,2023-05-10,22.5,22.5,,,,,,2023,5,4.102266311645508,3.7374727725982666,3.5683412551879883,3.657881736755371,3.6645143032073975,4.5665483474731445,6.848165035247803,5.355828285217285,6.068833351135254,4494.47607421875,4847.97412109375,4501.17626953125,4466.17626953125,5626.47021484375,6270.36669921875,7412.16064453125,7867.95849609375,10268.544921875,2026-03-13T08:19:06.623370,0.1,-0.0889248798917968,0.0786516695244499,-0.1675765494162467,-0.1553574283068852,-0.1301536799163462,0.0014907622605744,-0.1316444421769206,-0.1314484837381541,-0.1083266031823966,-0.0062965747776105,-0.102030028404786,-0.1026765389099386,-0.1067097977514088,0.2518634256656418,-0.3585732234170506,-0.2864315835622323,0.1131769613566124,0.3951273954236576,-0.2819504340670451,-0.2020965504597702,0.6693614005037267,0.6491712320038694,0.0201901684998573,0.0122426150226526,0.3055779119003481,0.7505841317580924,-0.4450062198577442,-0.254204417705323,0.4793855128096043,1.284703434239535,-0.8053179214299306,-0.3524824751261344,0.0,0.0,0.0,0.0,2023-05-11,3.737472534179688,False,4.10226583480835,4.10226583480835,0.0,0.0,0.0
KAYSE.IS,Kayseri Seker Fabrikasi A.S.,2023-05-18,16.27,16.27,,,,,,2023,5,3.9606001377105713,3.618184804916382,3.442412614822388,3.551985263824463,3.654709815979004,6.405444145202637,8.377756118774414,8.384385108947754,7.624800205230713,4501.67626953125,4466.17626953125,4470.97607421875,4768.57470703125,5269.27197265625,6600.46484375,7662.25927734375,7671.0595703125,10643.54296875,2026-03-13T08:19:07.420364,0.1001843884449907,-0.0864554160703844,-0.0078859513377883,-0.078569464732596,-0.0791939846417263,-0.1308356069461034,-0.0068197252477457,-0.1240158816983576,-0.1248674433544232,-0.1031699388169765,0.0592886785987816,-0.1624586174157581,-0.1533657639300526,-0.0772333260353789,0.1705133059701176,-0.2477466320054965,-0.2116563995828863,0.6172912999253972,0.4662237905519786,0.1510675093734186,0.1030316861224487,1.1152744098062837,0.7020902478492983,0.4131841619569851,0.2427510306689497,1.116948143569564,0.7040451403030967,0.4129030032664673,0.2423075501351006,0.92516283899294,1.364351039809064,-0.4391882008161241,-0.1857542274482182,0.0,0.0,0.0,0.0,2023-05-22,3.618184804916382,False,3.9606001377105713,3.9606001377105713,0.0,0.0,0.0
BIENY.IS,Bien Yapi Urunleri San. Turizm ve Tic. A.S.,2023-05-18,42.8,42.8,,,,,,2023,5,42.959999084472656,42.79999923706055,42.81999969482422,43.459999084472656,41.0,50.04999923706055,72.05000305175781,49.900001525878906,42.09999847412109,4501.67626953125,4466.17626953125,4470.97607421875,4768.57470703125,5269.27197265625,6600.46484375,7662.25927734375,7671.0595703125,10643.54296875,2026-03-13T08:19:08.073177,0.1,-0.0037243913133587,-0.0078859513377883,0.0041615600244295,0.004194638741424,-0.0032588312996272,-0.0068197252477457,0.0035608939481185,0.0035853450160463,0.0116387339538077,0.0592886785987816,-0.0476499446449738,-0.0449829641415641,-0.0456238157877678,0.1705133059701176,-0.2161371217578854,-0.1846515717980256,0.1650372510168529,0.4662237905519786,-0.3011865395351256,-0.2054164865390296,0.6771416337808853,0.7020902478492983,-0.0249486140684129,-0.0146576329310018,0.1615456841086067,0.7040451403030967,-0.54249945619449,-0.3183597918644316,-0.0200186366079883,1.364351039809064,-1.3843696764170526,-0.5855178241759096,0.0,0.0,0.0,0.0,2023-05-22,42.79999923706055,False,42.959999084472656,42.959999084472656,0.0,0.0,0.0
KTLEV.IS,Katilimevim Tasarruf Finansman A.S.,2023-06-12,13.43,14.773,,,,,,2023,6,0.9084222316741944,0.9988340735435486,0.8610634207725525,0.8401519656181335,1.253462553024292,3.382753610610962,2.15881085395813,3.31817364692688,3.457193374633789,5588.97021484375,5429.0712890625,5269.27197265625,5428.27099609375,6342.06640625,7714.35888671875,8146.45654296875,7728.35888671875,10051.3466796875,2026-03-13T08:19:08.845736,0.0997766195085629,0.099526232094439,-0.0286097294554503,0.1281359615498893,0.1319098671618956,-0.0521330381956429,-0.0572016364192482,0.0050685982236052,0.0053761211510323,-0.075152570771238,-0.0287529209447563,-0.0463996498264817,-0.0477732709081769,0.3798237309914782,0.1347468607734034,0.2450768702180747,0.2159749268229207,2.7237679711742087,0.3802826979163671,2.343485273257841,1.697829927735453,1.3764399182299925,0.4575952688623335,0.918844649367659,0.63038394058786,2.652677721032418,0.382787631645092,2.269890089387326,1.6415319586615444,2.8057119851220365,0.7984255226467518,2.0072864624752844,1.1161354402495085,2.0,1.0,0.2094788553038833,0.0995262320944392,2023-06-14,0.9397905468940736,True,0.9084222316741944,0.9988340735435486,2.0,0.2094788553038833,0.1
PASEU.IS,Pasifik Eurasia Lojistik Dis Ticaret A.S.,2023-06-14,25.0,27.500000000000004,,,,,,2023,6,6.875,7.559999942779541,9.145000457763672,8.055000305175781,10.329999923706056,15.975000381469728,21.52499961853028,14.0,16.125,5360.771484375,5495.470703125,5269.27197265625,5732.86962890625,6437.666015625,7737.35888671875,8159.8564453125,7728.35888671875,10391.845703125,2026-03-13T08:19:09.575769,0.1,0.0996363553133878,0.0251268346622508,0.074509520651137,0.0726832213651744,0.330181884765625,-0.0170683477155186,0.3472502324811437,0.353280140764703,0.1716364080255681,0.0694113049988796,0.1022251030266885,0.0955900714241988,0.5025454434481538,0.2008842448123029,0.3016611986358508,0.251199230849265,1.3236364191228698,0.4433293620649139,0.8803070570579559,0.6099141888158748,2.130909035422586,0.5221421896262453,1.6087668457963409,1.0569097005263126,1.0363636363636362,0.4416504992321608,0.5947131371314753,0.4125224091749186,1.3454545454545452,0.9384981682979836,0.4069563771565616,0.2099338466302871,4.0,3.0,0.4632000732421877,0.330181884765625,2023-06-20,8.350000381469727,True,6.875,9.145000457763672,4.0,0.4632000732421877,0.1
FORTE.IS,Forte Bilgi Iletisim Teknolojileri ve Savunma Sanayi A.S.,2023-06-14,12.12,13.332,,,,,,2023,6,13.196674346923828,14.513370513916016,19.30496025085449,27.125946044921875,72.17086029052734,105.03878784179688,101.96980285644533,65.3398666381836,54.58350372314453,5360.771484375,5495.470703125,5269.27197265625,5732.86962890625,6437.666015625,7737.35888671875,8159.8564453125,7728.35888671875,10391.845703125,2026-03-13T08:19:10.287063,0.0998349834983499,0.0997748472363502,0.0251268346622508,0.0746480125740993,0.0728183187192574,0.4628655480427548,-0.0170683477155186,0.4799338957582735,0.4882678207002844,1.0555137856565349,0.0694113049988796,0.9861024806576552,0.9220984255993894,4.468867261042212,0.2008842448123029,4.267983016229909,3.554033650343203,6.959489268315667,0.4433293620649139,6.516159906250753,4.514672865054406,6.726931814469961,0.5221421896262453,6.204789624843716,4.076353488610201,3.951237328472416,0.4416504992321608,3.509586829240255,2.4344227890945134,3.1361559956859937,0.9384981682979836,2.19765782738801,1.1336909486572124,3.0,2.0,0.3302326265403914,0.2093023877639921,2023-06-20,19.30496025085449,True,13.196674346923828,15.958769798278809,3.0,0.3302326265403914,0.1
A1CAP.IS,A1 Capital Yatirim Menkul Degerler A.S.,2023-06-15,25.0,27.500000000000004,,,,,,2023,6,5.5,6.047999858856201,5.98799991607666,5.179999828338623,7.495999813079834,8.220000267028809,8.347999572753906,6.0,5.4720001220703125,5495.470703125,5475.47119140625,5251.572265625,5732.86962890625,6600.46484375,7737.35888671875,8013.857421875,7748.85888671875,10471.244140625,2026-03-13T08:19:11.023449,0.1,0.0996363379738547,-0.0036392718293225,0.1032756098031772,0.1036528306297175,0.0887272574684836,-0.0443817191785422,0.1331089766470259,0.1392909484031681,-0.0581818493929776,0.0431990158088284,-0.1013808652018061,-0.0971826695246659,0.3629090569236062,0.201073611400866,0.1618354455227402,0.1347423205260369,0.494545503096147,0.4079519853174542,0.0865935177786927,0.0615031753083314,0.517818104137074,0.4582658801761821,0.0595522239608918,0.0408376996063961,0.0909090909090908,0.4100446177089727,-0.3191355267998819,-0.2263300911132941,-0.0050908868963067,0.905431710275614,-0.9105225971719207,-0.4778563263441316,3.0,2.0,0.3303999900817871,0.2094545364379882,2023-06-20,5.98799991607666,True,5.5,6.651999950408936,3.0,0.3303999900817871,0.1
